Source File Name,filename,Class ID,Class Name,fold
378217__spoonsandlessspoons__interesting-tech-5.wav,12_11226.wav,12,Generator,5
383020__cell31-sound-productions__machine-run-stop-x6.wav,12_11227.wav,12,Generator,2
386551__bloodymilk__supermarket-fridge-motor.wav,12_11228.wav,12,Generator,4
406110__yin-yang-jake007__generator.wav,12_11229.wav,12,Generator,2
406310__kyles__industrial-generator-or-motor-of-some-kind-on-and-off-behind-metal-plate-door-in-hospital.wav,12_11230.wav,12,Generator,4
434660__claforet__startingpowerwasher.wav,12_11231.wav,12,Generator,1
44737__the-bloke33__hst-idle-high2.wav,12_11232.wav,12,Generator,3
461704__drinkingwindgames__generator-running.wav,12_11233.wav,12,Generator,2
47476__erh__wvs103upd-97-power-up-b.wav,12_11234.wav,12,Generator,3
478118__astounded__industrial-compressor.wav,12_11235.wav,12,Generator,1
508994__audiopapkin__mechanical-sfx-m002.wav,12_11236.wav,12,Generator,1
508998__audiopapkin__mechanical-sfx-m006.wav,12_11237.wav,12,Generator,3
509000__audiopapkin__mechanical-sfx-m004.wav,12_11238.wav,12,Generator,3
509002__audiopapkin__mechanical-sfx-m008.wav,12_11239.wav,12,Generator,1
509004__audiopapkin__mechanical-sfx-m023.wav,12_11240.wav,12,Generator,2
509011__audiopapkin__mechanical-sfx-m017.wav,12_11241.wav,12,Generator,5
511913__audiopapkin__impact-sfx-026.wav,12_11242.wav,12,Generator,2
512694__audiopapkin__factory-machine-007.wav,12_11243.wav,12,Generator,2
514214__rtb45__hydroelectric-turbines-hoover-dam.wav,12_11244.wav,12,Generator,4
518037__rvgerxini__fan-motor.wav,12_11245.wav,12,Generator,1
535945__babelfishtank__generator-power-loud-outdoor.wav,12_11246.wav,12,Generator,4
553745__denstoltejyde__fan-1.wav,12_11247.wav,12,Generator,1
556420__colorscrimsontears__generator-synthetic.wav,12_11248.wav,12,Generator,3
569595__soundpost__rotation (1).wav,12_11249.wav,12,Generator,1
585615__(1)_devern__futuristic-power-generator.wav,12_11250.wav,12,Generator,5
585615__(2)_devern__futuristic-power-generator.wav,12_11251.wav,12,Generator,3
585916__lphyper__large-energy-beam.wav,12_11252.wav,12,Generator,5
595920__ngqabuthonkomo__genarator.wav,12_11253.wav,12,Generator,2
609254__sieuamthanh__phong-nang-luong-3.wav,12_11254.wav,12,Generator,4
609255__sieuamthanh__phong-nang-luong-4.wav,12_11255.wav,12,Generator,3
618331__hewn-marrow__lfos-manipulating-waveform-generators-035.wav,12_11256.wav,12,Generator,2
618336__hewn-marrow__lfos-manipulating-waveform-generators-038.wav,12_11257.wav,12,Generator,4
629673__audiopapkin__factory-noise-001.wav,12_11258.wav,12,Generator,5
629675__audiopapkin__factory-noise-002.wav,12_11259.wav,12,Generator,5
629719__audiopapkin__factory-noise-003.wav,12_11260.wav,12,Generator,5
638862__felix-blume__loud-motor-of-a-power-generator-recorded-close.wav,12_11261.wav,12,Generator,4
639016__felix-blume__an-external-power-generator-motor-recorded-from-inside-a-malaria-unit-hall.wav,12_11262.wav,12,Generator,4
639021__felix-blume__a-strimmer-motor-in-a-mine-camp-with-a-near-power-generator-subtle-tv-noises-and-voices.wav,12_11263.wav,12,Generator,2
640459__klankbeeld__hydro-electric-power-station-851am-220616-0398.wav,12_11264.wav,12,Generator,1
644010__strangehorizon__power-station-2-wet.wav,12_11265.wav,12,Generator,2
644011__strangehorizon__power-station-2-dry.wav,12_11266.wav,12,Generator,3
644012__strangehorizon__power-station-1-wet.wav,12_11267.wav,12,Generator,4
644014__strangehorizon__power-station-3-ww.wav,12_11268.wav,12,Generator,3
644015__strangehorizon__power-station-3-wd.wav,12_11269.wav,12,Generator,4
644016__strangehorizon__power-station-3-dw.wav,12_11270.wav,12,Generator,1
644827__felix-blume__street-light-power-generator-motor-recorded-2m-away.wav,12_11271.wav,12,Generator,1
78574__tim-kahn__generator.wav,12_11272.wav,12,Generator,1
81981__npavlov__npavlov-power-generator1-bremen09.wav,12_11273.wav,12,Generator,5
91209__solowiej__generator-starting-and-running.wav,12_11274.wav,12,Generator,2
91210__solowiej__generator-starving-and-stalling.wav,12_11275.wav,12,Generator,2
164274_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11301.wav,13,Handsaw,2
164274_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11302.wav,13,Handsaw,2
164274_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11303.wav,13,Handsaw,4
164274_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11304.wav,13,Handsaw,5
164275_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11305.wav,13,Handsaw,1
164275_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11306.wav,13,Handsaw,5
164275_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11307.wav,13,Handsaw,4
326109_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11308.wav,13,Handsaw,2
326109_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11309.wav,13,Handsaw,5
326109_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11310.wav,13,Handsaw,4
333288_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11311.wav,13,Handsaw,3
445526_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11312.wav,13,Handsaw,3
319640_(1)Carpentry - sawing timber with handsaw mono.aif.wav,13_11313.wav,13,Handsaw,2
198360_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11314.wav,13,Handsaw,1
198360_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11315.wav,13,Handsaw,1
198360_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11316.wav,13,Handsaw,5
198360_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11317.wav,13,Handsaw,3
198360_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11318.wav,13,Handsaw,2
198360_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11319.wav,13,Handsaw,2
198360_(7)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11320.wav,13,Handsaw,2
198360_(8)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11321.wav,13,Handsaw,1
404060_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11322.wav,13,Handsaw,3
404060_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11323.wav,13,Handsaw,4
404060_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11324.wav,13,Handsaw,4
511738_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11325.wav,13,Handsaw,5
511738_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11326.wav,13,Handsaw,3
511738_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11327.wav,13,Handsaw,3
511738_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11328.wav,13,Handsaw,1
511738_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11329.wav,13,Handsaw,1
511738_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11330.wav,13,Handsaw,1
237323_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11331.wav,13,Handsaw,2
237323_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11332.wav,13,Handsaw,5
237323_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11333.wav,13,Handsaw,1
237323_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11334.wav,13,Handsaw,3
59321_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11335.wav,13,Handsaw,3
59321_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11336.wav,13,Handsaw,3
59321_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11337.wav,13,Handsaw,4
59321_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11338.wav,13,Handsaw,3
59321_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11339.wav,13,Handsaw,1
59321_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11340.wav,13,Handsaw,4
497983_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11341.wav,13,Handsaw,4
497983_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11342.wav,13,Handsaw,2
511739_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11343.wav,13,Handsaw,2
511739_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11344.wav,13,Handsaw,1
511739_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11345.wav,13,Handsaw,5
511739_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11346.wav,13,Handsaw,5
511739_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11347.wav,13,Handsaw,5
635376_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11348.wav,13,Handsaw,3
635376_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11349.wav,13,Handsaw,3
635376_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11350.wav,13,Handsaw,3
635376_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11351.wav,13,Handsaw,5
635376_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11352.wav,13,Handsaw,4
635376_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11353.wav,13,Handsaw,1
635376_(7)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11354.wav,13,Handsaw,1
635376_(8)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11355.wav,13,Handsaw,2
73517_(1)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11356.wav,13,Handsaw,3
73517_(2)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11357.wav,13,Handsaw,5
73517_(3)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11358.wav,13,Handsaw,1
73517_(4)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11359.wav,13,Handsaw,2
73517_(5)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11360.wav,13,Handsaw,1
73517_(6)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11361.wav,13,Handsaw,4
73517_(7)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11362.wav,13,Handsaw,4
73517_(8)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11363.wav,13,Handsaw,5
73517_(9)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11364.wav,13,Handsaw,5
73517_(10)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11365.wav,13,Handsaw,2
73517_(11)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11366.wav,13,Handsaw,2
73517_(13)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11367.wav,13,Handsaw,4
73517_(14)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11368.wav,13,Handsaw,3
73517_(15)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11369.wav,13,Handsaw,5
73517_(16)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11370.wav,13,Handsaw,4
73517_(17)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11371.wav,13,Handsaw,4
73517_(18)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11372.wav,13,Handsaw,5
73517_(19)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11373.wav,13,Handsaw,2
73517_(20)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11374.wav,13,Handsaw,4
73517_(12)_Carpentry - sawing timber with handsaw mono.aif.wav,13_11375.wav,13,Handsaw,1
56592__syna-max__fireworks-4th-of-july-2008-fail.wav,14_11401.wav,14,Firework,2
197316__hendmik__fireworks.wav,14_11402.wav,14,Firework,3
216604__klankbeeld__loud-explosion-01-131231-05.wav,14_11403.wav,14,Firework,4
334040__rudmer-rotteveel__multiple-explosions-fireworks-noisy.wav,14_11404.wav,14,Firework,2
344686__klankbeeld__mortar-grenade-shell-002.wav,14_11405.wav,14,Firework,3
353171__ivolipa__distant-fireworks-2.wav,14_11406.wav,14,Firework,1
434401__volterock__volterock-fireworks-atmosphere-03.wav,14_11407.wav,14,Firework,4
434402__volterock__volterock-fireworks-atmosphere-02.wav,14_11408.wav,14,Firework,3
434403__volterock__volterock-fireworks-atmosphere-01.wav,14_11409.wav,14,Firework,5
434411__volterock__volterock-fireworks-zoom-01.wav,14_11410.wav,14,Firework,2
455459__milankovanda__fireworks-in-background.wav,14_11411.wav,14,Firework,4
484733__astounded__fireworks.wav,14_11412.wav,14,Firework,2
552164__ivolipa__fireworks-distant.wav,14_11413.wav,14,Firework,4
579301__xaviously__fireworks-2.wav,14_11414.wav,14,Firework,5
587188__derplayer__firework-background-01.wav,14_11415.wav,14,Firework,5
613689__cupido-1__fireworks-2021.wav,14_11416.wav,14,Firework,3
616281__dan-audiofile__fireworks-display-lots-close-popping-no-echo-stereo.wav,14_11417.wav,14,Firework,4
613547__pinchcliffegp__fireworks.wav,14_11418.wav,14,Firework,1
640702__stevemoser__fireworks-burst.wav,14_11419.wav,14,Firework,4
213079__crosbychris__barrage-firework-with-finale-of-powerful-shells-5th-nov-2013.wav,14_11420.wav,14,Firework,3
456313__cupido-1__firework-distant-in-teh-town.wav,14_11421.wav,14,Firework,2
89156__fiatknox__2009-11-05-fireworks-005.wav,14_11422.wav,14,Firework,1
89153__fiatknox__2009-11-05-fireworks-002.wav,14_11423.wav,14,Firework,5
89154__fiatknox__2009-11-05-fireworks-003.wav,14_11424.wav,14,Firework,3
89151__fiatknox__2009-11-05-fireworks-000.wav,14_11425.wav,14,Firework,2
552163__ivolipa__fireworks-loud.wav,14_11426.wav,14,Firework,4
117617__soundmary__fireworks.wav,14_11427.wav,14,Firework,1
260665__lezaarth__firework2.wav,14_11428.wav,14,Firework,5
192656__andy-gardner__fireworks4.wav,14_11429.wav,14,Firework,2
192657__andy-gardner__fireworks3.wav,14_11430.wav,14,Firework,1
192659__andy-gardner__fireworks1.wav,14_11431.wav,14,Firework,5
117616__soundmary__fireworks-exploding-1.wav,14_11432.wav,14,Firework,2
624414__milankovanda__firework-single-shot-2.wav,14_11433.wav,14,Firework,3
251615__bmlake__fireworks-3.wav,14_11434.wav,14,Firework,2
251617__bmlake__fireworks-1.wav,14_11435.wav,14,Firework,4
362811__trouby__fireworks.wav,14_11436.wav,14,Firework,2
212677__mrauralization__fireworks.wav,14_11437.wav,14,Firework,4
455461__milankovanda__fireworks-in-foreground.wav,14_11438.wav,14,Firework,5
455460__milankovanda__fireworks-in-foreground.wav,14_11439.wav,14,Firework,5
75153__electrovoice664__fw3.wav,14_11440.wav,14,Firework,3
75151__electrovoice664__fw1.wav,14_11441.wav,14,Firework,3
367486__andy-gardner__firework-1.wav,14_11442.wav,14,Firework,4
367485__andy-gardner__fireworks-2.wav,14_11443.wav,14,Firework,1
410352__inspectorj__fireworks-close-e-h4n.wav,14_11444.wav,14,Firework,2
410350__inspectorj__fireworks-close-c-h4n.wav,14_11445.wav,14,Firework,2
552405__pethr__fireworks-cannonade.wav,14_11446.wav,14,Firework,5
456314__cupido-1__fireworks-close.wav,14_11447.wav,14,Firework,1
587197__derplayer__explosion-long-01.wav,14_11448.wav,14,Firework,4
414492__fullmetaljedi__new-year-fireworks2.wav,14_11449.wav,14,Firework,5
414491__fullmetaljedi__new-year-fireworks1.wav,14_11450.wav,14,Firework,1
62542__sparrer__bigfirework1.wav,14_11451.wav,14,Firework,3
613672__unfa__outdoor-clean-explosions-fireworks-on-new-year-s-eve-2021.wav,14_11452.wav,14,Firework,5
21416__heigh-hoo__riverside.wav,14_11453.wav,14,Firework,1
109741__soundcollectah__hit-loud.wav,14_11454.wav,14,Firework,4
109753__soundcollectah__tre-hit-long.wav,14_11455.wav,14,Firework,1
109738__soundcollectah__hilow-multi-hits.wav,14_11456.wav,14,Firework,4
109752__soundcollectah__tre-hit-01.wav,14_11457.wav,14,Firework,5
109736__soundcollectah__double-hit.wav,14_11458.wav,14,Firework,1
453117__kyles__fireworks-medium-slapback-echo-reflection5-montreal-canada.wav,14_11459.wav,14,Firework,4
453123__kyles__fireworks-medium-pops2-montreal-canada.wav,14_11460.wav,14,Firework,3
119649__suso-ramallo__fireworks-4-16.wav,14_11461.wav,14,Firework,2
119648__suso-ramallo__fireworks-3-16.wav,14_11462.wav,14,Firework,3
115545__matucha__fireworks-2009-close.wav,14_11463.wav,14,Firework,4
244769__syntaxseed__fireworks-crowd.wav,14_11464.wav,14,Firework,3
25776__ermine__multistage-rockets-whistling-fireworks-mkh3040-061105.wav,14_11465.wav,14,Firework,2
25774__ermine__fusillade-fireworks-mkh3040-061105.wav,14_11466.wav,14,Firework,1
569846__danlucaz__fireworks-1.wav,14_11467.wav,14,Firework,1
62620__soundplusdesign__fireworks.wav,14_11468.wav,14,Firework,2
62548__sparrer__fireworks5.wav,14_11469.wav,14,Firework,5
165801__suso-ramallo__fireworks-bin.wav,14_11470.wav,14,Firework,5
62545__sparrer__fireworks2.wav,14_11471.wav,14,Firework,5
117615__soundmary__fireworks-explode-and-fizz.wav,14_11472.wav,14,Firework,3
453109__kyles__fireworks-big2-montreal-canada.wav,14_11473.wav,14,Firework,1
453131__kyles__fireworks-small-pops-montreal-canada.wav,14_11474.wav,14,Firework,1
62547__sparrer__fireworks4.wav,14_11475.wav,14,Firework,3
174293__ingudios__rec-3-h4nnear-str.wav,15_11501.wav,15,Gunshot,5
368806__blacklightkabuki__5-gunshots-with-report.wav,15_11502.wav,15,Gunshot,3
174294__ingudios__rec-3-at897-str.wav,15_11503.wav,15,Gunshot,1
174286__ingudios__rec-3-sub-mon.wav,15_11504.wav,15,Gunshot,2
174290__ingudios__rec-1-at897-str.wav,15_11505.wav,15,Gunshot,2
174289__ingudios__rec-1-h4nfar-str.wav,15_11506.wav,15,Gunshot,4
249779__tehlordoswag420__smgshoot2.wav,15_11507.wav,15,Gunshot,2
174283__ingudios__rec-3-h4nnear-str.wav,15_11508.wav,15,Gunshot,2
40623__acclivity__pigeonshooting.wav,15_11509.wav,15,Gunshot,3
332935__ylearkisto__tykki-laukaus-big-gun-cannon-76-mm-single-shots-gunshots.wav,15_11510.wav,15,Gunshot,4
320136__ylearkisto__pistooli-laukaus-sisalla-pistol-shot-echoing-gunshot-interior.wav,15_11511.wav,15,Gunshot,3
320129__ylearkisto__pistooli-laukauksia-sisalla-pistol-shot-a-few-gunshots-interior.wav,15_11512.wav,15,Gunshot,2
460851__mpierluissi__gunrif-m1-garand-gunshot-mp.wav,15_11513.wav,15,Gunshot,1
249778__tehlordoswag420__handgun.wav,15_11514.wav,15,Gunshot,1
174287__ingudios__rec-1-me66-str.wav,15_11515.wav,15,Gunshot,4
332934__ylearkisto__tykki-laukaus-ja-kaiku-big-gun-cannon-155-mm-shot-gunshot-2-x-a-long-hefty-echo.wav,15_11516.wav,15,Gunshot,2
174292__ingudios__rec-3-me66-str.wav,15_11517.wav,15,Gunshot,2
320130__ylearkisto__ase-laukauksia-ulkona-guns-single-various-gunshots-shots-with-hits-echo-ricochets-exterior.wav,15_11518.wav,15,Gunshot,4
320135__ylearkisto__pistooli-laukaus-sisalla-pistol-mauser-7.wav,15_11519.wav,15,Gunshot,4
341221__ylearkisto__kivaari-sotilaskivaari-rifle-army-cocking-and-shooting-solid-single-shots-gunshots-loading-and-cocking-between-shots-edited-exterior.wav,15_11520.wav,15,Gunshot,2
484196__rsn267__scary-thunder-and-lightning.wav,15_11521.wav,15,Gunshot,1
522300__filmmakersmanual__gun-firing-from-a-distance-1.wav,15_11522.wav,15,Gunshot,3
46654__cognito-perceptu__carbine-debris.wav,15_11523.wav,15,Gunshot,4
377789__johanwestling__gun-9mm-15m-in-front-m10.wav,15_11524.wav,15,Gunshot,2
578192__jjcunning__gunfire-identify-weapon-ak47-shotgun-pistol-long-gun-3.wav,15_11525.wav,15,Gunshot,1
632112__fran-freesound__fran-freesound-gunshots-distance.wav,15_11526.wav,15,Gunshot,3
576966__trp__theatre-gunshot-studio-theatre-kot-2.wav,15_11527.wav,15,Gunshot,5
366776__danielrousseau__airriflegunshot.wav,15_11528.wav,15,Gunshot,3
407558__cyrilenerossouw__balloon-pop.wav,15_11529.wav,15,Gunshot,2
315858__bevibeldesign__gunshot-ricochet.wav,15_11530.wav,15,Gunshot,3
548008__eminyildirim__rifle-gunshot-tail.wav,15_11531.wav,15,Gunshot,3
26141__wim__gunshots.wav,15_11532.wav,15,Gunshot,1
50618__fastson__remingtongunshot.wav,15_11533.wav,15,Gunshot,2
548628__mark646__gunshot.wav,15_11534.wav,15,Gunshot,4
58241__sinatra314__1010-gunshots2.wav,15_11535.wav,15,Gunshot,4
257876__eco77__lhs-gunshots.wav,15_11536.wav,15,Gunshot,4
30185__herbertboland__gunshotssynthesized.wav,15_11537.wav,15,Gunshot,1
93838__cgeffex__gunshot.wav,15_11538.wav,15,Gunshot,4
543234__myfreesoundaccount1998__gunshot.wav,15_11539.wav,15,Gunshot,5
235678__jsburgh__gunshot.wav,15_11540.wav,15,Gunshot,4
443068__univ-lyon3__pinck-audran-2018-2019-gunshots.wav,15_11541.wav,15,Gunshot,1
432606__nicstage__distant-gunshot.wav,15_11542.wav,15,Gunshot,5
594481__21100206tm__gunshots.wav,15_11543.wav,15,Gunshot,5
578191__jjcunning__gunfire-help-identify-weapon-ak47-shotgun-pistol-long-gun-1.wav,15_11544.wav,15,Gunshot,2
578190__jjcunning__gunfire-identify-weapon-ak47-shotgun-pistol-long-gun-2.wav,15_11545.wav,15,Gunshot,3
370332__morganpurkis__single-gunshot-2-v2.wav,15_11546.wav,15,Gunshot,5
386003__pwise__gunshot-layered.wav,15_11547.wav,15,Gunshot,3
65752__robinhood76__00762-gunshot-2.wav,15_11548.wav,15,Gunshot,1
118450__omar-alvarado__gunshot.wav,15_11549.wav,15,Gunshot,5
399065__fastson__tikka-m65-2.wav,15_11550.wav,15,Gunshot,5
399066__fastson__tikka-m65-1.wav,15_11551.wav,15,Gunshot,4
417345__inspectorj__gunshot-distant-a.wav,15_11552.wav,15,Gunshot,1
507487__elanhickler__argi-gunshot-scifi-06.wav,15_11553.wav,15,Gunshot,1
507483__elanhickler__argi-gunshot-scifi-02.wav,15_11554.wav,15,Gunshot,1
507481__elanhickler__argi-gunshot-scifi-04.wav,15_11555.wav,15,Gunshot,2
507484__elanhickler__argi-gunshot-scifi-01.wav,15_11556.wav,15,Gunshot,1
507488__elanhickler__argi-gunshot-scifi-05.wav,15_11557.wav,15,Gunshot,5
507486__elanhickler__argi-gunshot-scifi-07.wav,15_11558.wav,15,Gunshot,4
507485__elanhickler__argi-gunshot-scifi-08.wav,15_11559.wav,15,Gunshot,5
507489__elanhickler__argi-gunshot-scifi-09.wav,15_11560.wav,15,Gunshot,3
407662__nagwense__gunshot.wav,15_11561.wav,15,Gunshot,5
511960.wav,15_11562.wav,15,Gunshot,5
384689__dobroide__20170318-gunshot-paradiso.wav,15_11563.wav,15,Gunshot,4
392226__morganpurkis__single-gunshot-6-2-hp.wav,15_11564.wav,15,Gunshot,3
563015__florianreichelt__a-loud-gunshot-in-the-woods.wav,15_11565.wav,15,Gunshot,5
578196__jjcunning__single-gunshot-help-identify-weapon-ak47-handgun-long-gun-or-shotgun.wav,15_11566.wav,15,Gunshot,3
564310__keybal__thermal-sniper-shot-2.wav,15_11567.wav,15,Gunshot,2
210531__sclolex__distantshot.wav,15_11568.wav,15,Gunshot,3
578198__jjcunning__ak47-or-pistol-gunfire-identify.wav,15_11569.wav,15,Gunshot,2
242854__semagnum__laser-shot.wav,15_11570.wav,15,Gunshot,1
320131__ylearkisto__kivaari-laukauksia-ulkona-rifle-single-shots-gunshots-also-ricochets-exterior.wav,15_11571.wav,15,Gunshot,5
353093__jg-booysen__sfx-pistol-gunshot.wav,15_11572.wav,15,Gunshot,3
191775__wordswar__gunshot.wav,15_11573.wav,15,Gunshot,5
147901__tcawte__gunshot.wav,15_11574.wav,15,Gunshot,4
360748__caitestthegreatest__gunshot-and-reverse.wav,15_11575.wav,15,Gunshot,1
171815__timbre__synthetic-whistles-2.flac,17_11701.wav,17,Whistling,2
577385__podcapocalipsis__whistle.wav,17_11702.wav,17,Whistling,3
34603__reinsamba__sambawhistle4.wav,17_11703.wav,17,Whistling,1
66283__robinhood76__00725-folk-whistle-long-5.wav,17_11704.wav,17,Whistling,1
66784__robinhood76__00726-folk-whistle-birdy-6.wav,17_11705.wav,17,Whistling,1
445641__tilano408__16-whistle.wav,17_11706.wav,17,Whistling,1
390865__nickyg11p__whistling03.wav,17_11707.wav,17,Whistling,4
445663__tilano408__30-whistle-1.wav,17_11708.wav,17,Whistling,3
323718__reitanna__tooth-whistle.wav,17_11709.wav,17,Whistling,2
390815__nickyg11p__whistling01.wav,17_11710.wav,17,Whistling,4
235245__jaredpass24__whistle-2-low.wav,17_11711.wav,17,Whistling,1
616658__strangehorizon__slide-whistle-5.wav,17_11712.wav,17,Whistling,4
455491__affreftony__whistle-end001-2.wav,17_11713.wav,17,Whistling,1
30646__unclesigmund__whistle006.wav,17_11714.wav,17,Whistling,2
62647__bsumusictech__mouthpiece-whistle.wav,17_11715.wav,17,Whistling,3
108162__burkay__whistle-human.wav,17_11716.wav,17,Whistling,2
116172__jacobsteel__short-whistles.wav,17_11717.wav,17,Whistling,1
120358__cemagar__whistling.wav,17_11718.wav,17,Whistling,3
135898__cdan520__whistle-with-wind-background.wav,17_11719.wav,17,Whistling,4
154873__pawsound__whistle.wav,17_11720.wav,17,Whistling,2
168416__alexkandrell__wolf-whistle.wav,17_11721.wav,17,Whistling,5
190885__wordswar__whistle.wav,17_11722.wav,17,Whistling,3
197939__macsounds1__whistle-project.wav,17_11723.wav,17,Whistling,5
188221__splicesound__short-call-whistles.wav,17_11724.wav,17,Whistling,3
235246__jaredpass24__whistle-3-high.wav,17_11725.wav,17,Whistling,4
235688__jsburgh__whistle.wav,17_11726.wav,17,Whistling,5
250042__underlineddesigns__wolf-whistle-2-whistles.wav,17_11727.wav,17,Whistling,2
324539__deleted-user-2104797__whistle-army-old.wav,17_11728.wav,17,Whistling,3
326073__deleted-user-2104797__megaphone-whistle.wav,17_11729.wav,17,Whistling,3
330398__angelopirellas__series-of-whistles-2.wav,17_11730.wav,17,Whistling,5
330399__angelopirellas__series-of-whistles.wav,17_11731.wav,17,Whistling,5
367825__shutup-outcast__whistling.wav,17_11732.wav,17,Whistling,4
378729__moebiusbean__ambi-whistle.wav,17_11733.wav,17,Whistling,1
379157__13fpanska-herkusova-katerina__pistalka.wav,17_11734.wav,17,Whistling,3
390312__pflanigan__073115-whistling-ring-of-fire-2.wav,17_11735.wav,17,Whistling,4
390313__pflanigan__073115-whistling-ring-of-fire.wav,17_11736.wav,17,Whistling,2
390810__nickyg11p__whistling04.wav,17_11737.wav,17,Whistling,2
369296__georgisound__whistling-tunes.wav,17_11738.wav,17,Whistling,5
401335__ckvoiceover__whistling.wav,17_11739.wav,17,Whistling,3
408963__molefimanaka__kasi-whistle.wav,17_11740.wav,17,Whistling,2
411071__847449__whistle.wav,17_11741.wav,17,Whistling,2
411638__taure__attention-whistle.wav,17_11742.wav,17,Whistling,1
411879__yin-yang-jake007__cheery-whistling.wav,17_11743.wav,17,Whistling,1
419788__14gpanskamuzatko-matej__12-mouth-whistle-male.wav,17_11744.wav,17,Whistling,3
433651__dersuperanton__whistling.wav,17_11745.wav,17,Whistling,5
445634__tilano408__1-whistle.wav,17_11746.wav,17,Whistling,4
423236__alexmurphy53__distant-whistle.wav,17_11747.wav,17,Whistling,2
449476__12125065__whistle.wav,17_11748.wav,17,Whistling,3
449683__brownsugargal__anja-whistle.wav,17_11749.wav,17,Whistling,5
457967__fabrizio84__me-whistling.wav,17_11750.wav,17,Whistling,2
